"ID","iD_ESTADO","ID_DISTRITO_FEDERAL","SECCION","TIPO_CASILLA","ID_CASILLA","EXT_CONTIGUA","TIPO_SECCION","LISTA_NOMINAL","ID_MUNICIPIO","ID_DIST_LOC","ID_ESTRATO_F","ESTRATO_F","ID_ESTRATO_L","ESTRATO_L","ID_AREA_RESPONSABILIDAD","NUM_ZORE","CIRCUNSCRIPCION"
"A09021042C0100","09","02",1042,"C",1,0,1,529,5,2,50,NA,2,NA,5,1,4
"A09021068C0100","09","02",1068,"C",1,0,1,486,5,2,50,NA,2,NA,76,13,4
"A09021091B0100","09","02",1091,"B",1,0,1,554,5,2,50,NA,2,NA,115,20,4
"A09021099C0100","09","02",1099,"C",1,0,1,428,5,2,50,NA,2,NA,129,22,4
"A09021109B0100","09","02",1109,"B",1,0,1,422,5,2,50,NA,2,NA,118,20,4
"A09021127C0100","09","02",1127,"C",1,0,1,378,5,2,50,NA,2,NA,124,21,4
"A09021143B0100","09","02",1143,"B",1,0,1,492,5,2,50,NA,2,NA,150,25,4
"A09021147B0100","09","02",1147,"B",1,0,1,470,5,2,50,NA,2,NA,143,24,4
"A09021290C0100","09","02",1290,"C",1,0,1,490,5,2,50,NA,2,NA,37,7,4
"A09021299C0100","09","02",1299,"C",1,0,1,603,5,2,50,NA,2,NA,42,7,4
"A09021301B0100","09","02",1301,"B",1,0,1,446,5,2,50,NA,2,NA,42,7,4
"A09021458C0100","09","02",1458,"C",1,0,1,564,5,2,50,NA,2,NA,70,12,4
"A09021478C0100","09","02",1478,"C",1,0,1,464,5,2,50,NA,2,NA,113,19,4
"A09021489C0100","09","02",1489,"C",1,0,1,381,5,2,50,NA,2,NA,140,24,4
"A09030069B0100","09","03",69,"B",1,0,1,691,2,3,51,NA,3,NA,76,14,4
"A09030096C0100","09","03",96,"C",1,0,1,711,2,3,51,NA,3,NA,72,13,4
"A09030163B0100","09","03",163,"B",1,0,1,467,2,3,51,NA,3,NA,100,18,4
"A09030169C0100","09","03",169,"C",1,0,1,630,2,3,51,NA,3,NA,95,17,4
"A09030172C0100","09","03",172,"C",1,0,1,551,2,3,51,NA,3,NA,88,16,4
"A09030173B0100","09","03",173,"B",1,0,1,453,2,3,51,NA,3,NA,88,16,4
"A09030176C0100","09","03",176,"C",1,0,1,604,2,3,51,NA,3,NA,107,19,4
"A09030187C0100","09","03",187,"C",1,0,1,743,2,3,51,NA,3,NA,90,16,4
"A09030187C0200","09","03",187,"C",2,0,1,743,2,3,51,NA,3,NA,90,16,4
"A09030187C0300","09","03",187,"C",3,0,1,742,2,3,51,NA,3,NA,90,16,4
"A09030206C0100","09","03",206,"C",1,0,1,556,2,3,51,NA,3,NA,126,22,4
"A09030210B0100","09","03",210,"B",1,0,1,470,2,3,51,NA,3,NA,124,22,4
"A09030220C0100","09","03",220,"C",1,0,1,493,2,3,51,NA,3,NA,128,22,4
"A09030221C0100","09","03",221,"C",1,0,1,504,2,3,51,NA,3,NA,115,20,4
"A09030225B0100","09","03",225,"B",1,0,1,618,2,3,51,NA,3,NA,131,23,4
"A09030233C0100","09","03",233,"C",1,0,1,546,2,3,51,NA,3,NA,138,24,4
"A09030246C0200","09","03",246,"C",2,0,1,571,2,3,51,NA,3,NA,151,26,4
"A09030258B0100","09","03",258,"B",1,0,1,504,2,3,51,NA,3,NA,149,26,4
"A09030264B0100","09","03",264,"B",1,0,1,641,2,3,51,NA,3,NA,141,25,4
"A09030279B0100","09","03",279,"B",1,0,1,463,2,3,51,NA,3,NA,161,28,4
"A09010971C0200","09","01",971,"C",2,0,1,525,5,4,52,NA,4,NA,86,15,4
"A09021217C0100","09","02",1217,"C",1,0,1,558,5,4,52,NA,4,NA,16,3,4
"A09021241B0100","09","02",1241,"B",1,0,1,458,5,4,52,NA,4,NA,28,5,4
"A09021246C0100","09","02",1246,"C",1,0,1,738,5,4,52,NA,4,NA,20,4,4
"A09021266B0100","09","02",1266,"B",1,0,1,558,5,4,52,NA,4,NA,44,8,4
"A09021269B0100","09","02",1269,"B",1,0,1,697,5,4,52,NA,4,NA,49,9,4
"A09021275C0100","09","02",1275,"C",1,0,1,541,5,4,52,NA,4,NA,53,9,4
"A09021279C0100","09","02",1279,"C",1,0,1,565,5,4,52,NA,4,NA,55,10,4
"A09021313B0100","09","02",1313,"B",1,0,1,580,5,4,52,NA,4,NA,93,16,4
"A09021320C0100","09","02",1320,"C",1,0,1,440,5,4,52,NA,4,NA,60,10,4
"A09021516C0100","09","02",1516,"C",1,0,1,678,5,4,52,NA,4,NA,62,11,4
"A09021534C0100","09","02",1534,"C",1,0,1,643,5,4,52,NA,4,NA,56,10,4
"A09021540B0100","09","02",1540,"B",1,0,1,678,5,4,52,NA,4,NA,98,17,4
"A09021551B0100","09","02",1551,"B",1,0,1,428,5,4,52,NA,4,NA,100,17,4
"A09071339B0100","09","07",1339,"B",1,0,1,536,5,4,52,NA,4,NA,22,5,4
"A09071339C0100","09","07",1339,"C",1,0,1,536,5,4,52,NA,4,NA,22,5,4
"A09071348B0100","09","07",1348,"B",1,0,1,512,5,4,52,NA,4,NA,24,3,4
"A09071352B0100","09","07",1352,"B",1,0,1,530,5,4,52,NA,4,NA,30,5,4
"A09071355B0100","09","07",1355,"B",1,0,1,628,5,4,52,NA,4,NA,20,5,4
"A09071374C0100","09","07",1374,"C",1,0,1,635,5,4,52,NA,4,NA,41,10,4
"A09071500C0200","09","07",1500,"C",2,0,1,541,5,4,52,NA,4,NA,3,1,4
"A09071526C0100","09","07",1526,"C",1,0,1,518,5,4,52,NA,4,NA,32,4,4
"A09071546C0300","09","07",1546,"C",3,0,1,706,5,4,52,NA,4,NA,63,6,4
"A09030009C0100","09","03",9,"C",1,0,1,425,2,5,53,NA,5,NA,22,4,4
"A09030013B0100","09","03",13,"B",1,0,1,505,2,5,53,NA,5,NA,37,7,4
"A09030027B0100","09","03",27,"B",1,0,1,465,2,5,53,NA,5,NA,26,5,4
"A09030029B0100","09","03",29,"B",1,0,1,467,2,5,53,NA,5,NA,28,5,4
"A09030032C0100","09","03",32,"C",1,0,1,394,2,5,53,NA,5,NA,31,6,4
"A09030041C0100","09","03",41,"C",1,0,1,460,2,5,53,NA,5,NA,44,8,4
"A09030097C0200","09","03",97,"C",2,0,1,614,2,5,53,NA,5,NA,72,13,4
"A09030099C0100","09","03",99,"C",1,0,1,473,2,5,53,NA,5,NA,60,11,4
"A09030137B0100","09","03",137,"B",1,0,1,652,2,5,53,NA,5,NA,47,8,4
"A09030332C0100","09","03",332,"C",1,0,1,409,2,5,53,NA,5,NA,8,2,4
"A09030337B0100","09","03",337,"B",1,0,1,402,2,5,53,NA,5,NA,17,3,4
"A09105005C0100","09","10",5005,"C",1,0,1,673,16,5,53,NA,5,NA,13,2,4
"A09105010B0100","09","10",5010,"B",1,0,1,583,16,5,53,NA,5,NA,12,2,4
"A09105038B0100","09","10",5038,"B",1,0,1,532,16,5,53,NA,5,NA,20,4,4
"A09105042B0100","09","10",5042,"B",1,0,1,739,16,5,53,NA,5,NA,28,5,4
"A09105044B0100","09","10",5044,"B",1,0,1,672,16,5,53,NA,5,NA,24,4,4
"A09105047B0100","09","10",5047,"B",1,0,1,466,16,5,53,NA,5,NA,19,3,4
"A09105107C0400","09","10",5107,"C",4,0,1,697,16,5,53,NA,5,NA,5,1,4
"A09105118C0200","09","10",5118,"C",2,0,1,618,16,5,53,NA,5,NA,50,9,4
"A09105121B0100","09","10",5121,"B",1,0,1,583,16,5,53,NA,5,NA,31,5,4
"A09105121C0200","09","10",5121,"C",2,0,1,583,16,5,53,NA,5,NA,31,5,4
"A09105129C0200","09","10",5129,"C",2,0,1,528,16,5,53,NA,5,NA,52,9,4
"A09021152C0100","09","02",1152,"C",1,0,1,598,5,6,54,NA,6,NA,134,23,4
"A09021195C0100","09","02",1195,"C",1,0,1,658,5,6,54,NA,6,NA,159,27,4
"A09021198B0100","09","02",1198,"B",1,0,1,674,5,6,54,NA,6,NA,156,26,4
"A09021199C0100","09","02",1199,"C",1,0,1,535,5,6,54,NA,6,NA,156,26,4
"A09071171C0100","09","07",1171,"C",1,0,1,593,5,6,54,NA,6,NA,118,19,4
"A09071205C0100","09","07",1205,"C",1,0,1,593,5,6,54,NA,6,NA,146,23,4
"A09071410C0100","09","07",1410,"C",1,0,1,623,5,6,54,NA,6,NA,74,12,4
"A09071412C0100","09","07",1412,"C",1,0,1,524,5,6,54,NA,6,NA,57,8,4
"A09071429C0100","09","07",1429,"C",1,0,1,641,5,6,54,NA,6,NA,90,16,4
"A09071435C0100","09","07",1435,"C",1,0,1,514,5,6,54,NA,6,NA,93,17,4
"A09071443B0100","09","07",1443,"B",1,0,1,535,5,6,54,NA,6,NA,97,18,4
"A09071448C0100","09","07",1448,"C",1,0,1,528,5,6,54,NA,6,NA,85,12,4
"A09071450B0100","09","07",1450,"B",1,0,1,656,5,6,54,NA,6,NA,99,18,4
"A09071566C0300","09","07",1566,"C",3,0,1,672,5,6,54,NA,6,NA,79,14,4
"A09071568C0100","09","07",1568,"C",1,0,1,571,5,6,54,NA,6,NA,102,14,4
"A09071584C0200","09","07",1584,"C",2,0,1,740,5,6,54,NA,6,NA,105,20,4
"A09071601B0100","09","07",1601,"B",1,0,1,516,5,6,54,NA,6,NA,104,15,4
"A09071605C0100","09","07",1605,"C",1,0,1,722,5,6,54,NA,6,NA,117,25,4
"A09071616B0100","09","07",1616,"B",1,0,1,541,5,6,54,NA,6,NA,114,20,4
"A09071618B0100","09","07",1618,"B",1,0,1,685,5,6,54,NA,6,NA,122,25,4
"A09071625B0100","09","07",1625,"B",1,0,1,608,5,6,54,NA,6,NA,127,22,4
"A09071635C0100","09","07",1635,"C",1,0,1,520,5,6,54,NA,6,NA,124,21,4
"A09071637C0200","09","07",1637,"C",2,0,1,508,5,6,54,NA,6,NA,135,25,4
"A09071638C0100","09","07",1638,"C",1,0,1,639,5,6,54,NA,6,NA,134,25,4
"A09093616C0200","09","09",3616,"C",2,0,2,705,11,7,55,NA,7,NA,110,19,4
"A09093619C0200","09","09",3619,"C",2,0,1,676,11,7,55,NA,7,NA,96,16,4
"A09093641C0100","09","09",3641,"C",1,0,1,521,11,7,55,NA,7,NA,106,19,4
"A09093641C0200","09","09",3641,"C",2,0,1,521,11,7,55,NA,7,NA,106,19,4
"A09093716B0100","09","09",3716,"B",1,0,1,672,11,7,55,NA,7,NA,79,13,4
"A09093717C0500","09","09",3717,"C",5,0,1,630,11,7,55,NA,7,NA,80,13,4
"A09093721C0200","09","09",3721,"C",2,0,1,609,11,7,55,NA,7,NA,85,14,4
"A09093722C0100","09","09",3722,"C",1,0,1,726,11,7,55,NA,7,NA,76,13,4
"A09213119C0200","09","21",3119,"C",2,0,1,608,9,7,55,NA,7,NA,77,14,4
"A09213125C0500","09","21",3125,"C",5,0,1,672,9,7,55,NA,7,NA,81,14,4
"A09213130B0100","09","21",3130,"B",1,0,2,559,9,7,55,NA,7,NA,98,17,4
"A09213140B0100","09","21",3140,"B",1,0,1,599,9,7,55,NA,7,NA,90,16,4
"A09213140C0300","09","21",3140,"C",3,0,1,599,9,7,55,NA,7,NA,90,16,4
"A09213149C0100","09","21",3149,"C",1,0,1,578,9,7,55,NA,7,NA,102,18,4
"A09213151C0100","09","21",3151,"C",1,0,2,738,9,7,55,NA,7,NA,105,18,4
"A09213155B0100","09","21",3155,"B",1,0,2,704,9,7,55,NA,7,NA,110,19,4
"A09093611B0100","09","09",3611,"B",1,0,1,694,11,8,56,NA,8,NA,4,1,4
"A09093633C0200","09","09",3633,"C",2,0,1,626,11,8,56,NA,8,NA,17,3,4
"A09093636C0400","09","09",3636,"C",4,0,1,656,11,8,56,NA,8,NA,20,4,4
"A09093636C0500","09","09",3636,"C",5,0,1,656,11,8,56,NA,8,NA,20,4,4
"A09093657C0100","09","09",3657,"C",1,0,1,521,11,8,56,NA,8,NA,29,5,4
"A09093679C0100","09","09",3679,"C",1,0,1,546,11,8,56,NA,8,NA,38,7,4
"A09093683C0100","09","09",3683,"C",1,0,1,507,11,8,56,NA,8,NA,37,6,4
"A09093684C0300","09","09",3684,"C",3,0,1,720,11,8,56,NA,8,NA,33,6,4
"A09093692C0500","09","09",3692,"C",5,0,1,672,11,8,56,NA,8,NA,54,9,4
"A09093697C0200","09","09",3697,"C",2,0,1,557,11,8,56,NA,8,NA,63,10,4
"A09093700B0100","09","09",3700,"B",1,0,1,672,11,8,56,NA,8,NA,65,11,4
"A09093704C0200","09","09",3704,"C",2,0,1,653,11,8,56,NA,8,NA,65,11,4
"A09093738C0300","09","09",3738,"C",3,0,1,604,11,8,56,NA,8,NA,40,7,4
"A09094155C0100","09","09",4155,"C",1,0,1,625,11,8,56,NA,8,NA,72,12,4
"A09095550B0100","09","09",5550,"B",1,0,1,487,11,8,56,NA,8,NA,72,12,4
"A09084586C0200","09","08",4586,"C",2,0,1,664,15,9,57,NA,9,NA,1,1,4
"A09084590C0100","09","08",4590,"C",1,0,1,698,15,9,57,NA,9,NA,18,3,4
"A09084597C0100","09","08",4597,"C",1,0,1,702,15,9,57,NA,9,NA,38,7,4
"A09084600C0100","09","08",4600,"C",1,0,1,496,15,9,57,NA,9,NA,25,4,4
"A09084610C0100","09","08",4610,"C",1,0,1,692,15,9,57,NA,9,NA,4,1,4
"A09084627C0200","09","08",4627,"C",2,0,1,572,15,9,57,NA,9,NA,11,2,4
"A09084646B0100","09","08",4646,"B",1,0,1,491,15,9,57,NA,9,NA,14,3,4
"A09084659C0100","09","08",4659,"C",1,0,1,674,15,9,57,NA,9,NA,33,6,4
"A09084676B0100","09","08",4676,"B",1,0,1,424,15,9,57,NA,9,NA,41,7,4
"A09084683C0100","09","08",4683,"C",1,0,1,667,15,9,57,NA,9,NA,59,10,4
"A09084707C0100","09","08",4707,"C",1,0,1,513,15,9,57,NA,9,NA,65,11,4
"A09084713B0100","09","08",4713,"B",1,0,1,661,15,9,57,NA,9,NA,65,11,4
"A09084718B0100","09","08",4718,"B",1,0,1,619,15,9,57,NA,9,NA,58,10,4
"A09084727B0100","09","08",4727,"B",1,0,1,588,15,9,57,NA,9,NA,70,12,4
"A09084731B0100","09","08",4731,"B",1,0,1,643,15,9,57,NA,9,NA,74,13,4
"A09124636B0100","09","12",4636,"B",1,0,1,533,15,9,57,NA,9,NA,8,2,4
"A09124702B0100","09","12",4702,"B",1,0,1,635,15,9,57,NA,9,NA,13,3,4
"A09124711C0200","09","12",4711,"C",2,0,1,513,15,9,57,NA,9,NA,16,3,4
"A09124751B0100","09","12",4751,"B",1,0,1,502,15,9,57,NA,9,NA,20,4,4
"A09085192C0100","09","08",5192,"C",1,0,1,605,17,10,58,NA,10,NA,84,14,4
"A09085207B0100","09","08",5207,"B",1,0,1,462,17,10,58,NA,10,NA,86,15,4
"A09085215C0100","09","08",5215,"C",1,0,1,611,17,10,58,NA,10,NA,123,21,4
"A09085223C0100","09","08",5223,"C",1,0,1,589,17,10,58,NA,10,NA,108,18,4
"A09085232C0200","09","08",5232,"C",2,0,1,553,17,10,58,NA,10,NA,107,18,4
"A09085233B0100","09","08",5233,"B",1,0,1,658,17,10,58,NA,10,NA,108,18,4
"A09085235C0100","09","08",5235,"C",1,0,1,497,17,10,58,NA,10,NA,113,19,4
"A09085237C0100","09","08",5237,"C",1,0,1,626,17,10,58,NA,10,NA,121,21,4
"A09085243B0100","09","08",5243,"B",1,0,1,748,17,10,58,NA,10,NA,96,16,4
"A09085246C0100","09","08",5246,"C",1,0,1,549,17,10,58,NA,10,NA,102,17,4
"A09085256C0100","09","08",5256,"C",1,0,1,634,17,10,58,NA,10,NA,94,16,4
"A09085270C0100","09","08",5270,"C",1,0,1,612,17,10,58,NA,10,NA,105,18,4
"A09115306C0100","09","11",5306,"C",1,0,1,666,17,10,58,NA,10,NA,45,8,4
"A09115317C0100","09","11",5317,"C",1,0,1,449,17,10,58,NA,10,NA,51,9,4
"A09115350B0100","09","11",5350,"B",1,0,1,556,17,10,58,NA,10,NA,55,10,4
"A09115366B0100","09","11",5366,"B",1,0,1,737,17,10,58,NA,10,NA,61,11,4
"A09115377B0100","09","11",5377,"B",1,0,1,586,17,10,58,NA,10,NA,19,4,4
"A09115385C0200","09","11",5385,"C",2,0,1,544,17,10,58,NA,10,NA,16,3,4
"A09115388C0100","09","11",5388,"C",1,0,1,573,17,10,58,NA,10,NA,18,3,4
"A09115415B0100","09","11",5415,"B",1,0,1,510,17,10,58,NA,10,NA,34,6,4
"A09115507C0100","09","11",5507,"C",1,0,1,551,17,10,58,NA,10,NA,11,2,4
"A09115288C0100","09","11",5288,"C",1,0,1,462,17,11,59,NA,11,NA,78,14,4
"A09115299C0100","09","11",5299,"C",1,0,1,658,17,11,59,NA,11,NA,79,14,4
"A09115451B0100","09","11",5451,"B",1,0,1,574,17,11,59,NA,11,NA,98,17,4
"A09115451C0100","09","11",5451,"C",1,0,1,574,17,11,59,NA,11,NA,98,17,4
"A09115467C0100","09","11",5467,"C",1,0,1,411,17,11,59,NA,11,NA,87,15,4
"A09115472B0100","09","11",5472,"B",1,0,1,603,17,11,59,NA,11,NA,91,16,4
"A09115474C0100","09","11",5474,"C",1,0,1,736,17,11,59,NA,11,NA,93,16,4
"A09115487B0100","09","11",5487,"B",1,0,1,566,17,11,59,NA,11,NA,119,21,4
"A09115488C0100","09","11",5488,"C",1,0,1,575,17,11,59,NA,11,NA,119,21,4
"A09115492B0100","09","11",5492,"B",1,0,1,723,17,11,59,NA,11,NA,125,22,4
"A09115492C0100","09","11",5492,"C",1,0,1,723,17,11,59,NA,11,NA,125,22,4
"A09115493B0100","09","11",5493,"B",1,0,1,437,17,11,59,NA,11,NA,117,21,4
"A09131841B0100","09","13",1841,"B",1,0,1,536,6,11,59,NA,11,NA,115,20,4
"A09131844B0100","09","13",1844,"B",1,0,1,391,6,11,59,NA,11,NA,110,19,4
"A09131856C0100","09","13",1856,"C",1,0,1,442,6,11,59,NA,11,NA,116,20,4
"A09131866C0100","09","13",1866,"C",1,0,1,405,6,11,59,NA,11,NA,118,20,4
"A09131919B0100","09","13",1919,"B",1,0,1,447,6,11,59,NA,11,NA,144,24,4
"A09131922C0100","09","13",1922,"C",1,0,1,525,6,11,59,NA,11,NA,140,24,4
"A09131931C0100","09","13",1931,"C",1,0,1,637,6,11,59,NA,11,NA,136,23,4
"A09131932C0100","09","13",1932,"C",1,0,1,629,6,11,59,NA,11,NA,137,23,4
"A09131941B0100","09","13",1941,"B",1,0,1,472,6,11,59,NA,11,NA,130,22,4
"A09124545B0100","09","12",4545,"B",1,0,1,704,15,12,60,NA,12,NA,105,18,4
"A09124546C0100","09","12",4546,"C",1,0,1,394,15,12,60,NA,12,NA,105,18,4
"A09124548B0100","09","12",4548,"B",1,0,1,747,15,12,60,NA,12,NA,118,20,4
"A09124554B0100","09","12",4554,"B",1,0,1,606,15,12,60,NA,12,NA,106,18,4
"A09124560B0100","09","12",4560,"B",1,0,1,701,15,12,60,NA,12,NA,113,19,4
"A09124584B0100","09","12",4584,"B",1,0,1,416,15,12,60,NA,12,NA,110,19,4
"A09124758C0100","09","12",4758,"C",1,0,1,422,15,12,60,NA,12,NA,23,4,4
"A09124760C0100","09","12",4760,"C",1,0,1,527,15,12,60,NA,12,NA,61,11,4
"A09124781B0100","09","12",4781,"B",1,0,1,582,15,12,60,NA,12,NA,69,12,4
"A09124783C0100","09","12",4783,"C",1,0,1,533,15,12,60,NA,12,NA,65,11,4
"A09124789C0100","09","12",4789,"C",1,0,1,642,15,12,60,NA,12,NA,68,12,4
"A09124797B0100","09","12",4797,"B",1,0,1,722,15,12,60,NA,12,NA,100,17,4
"A09124800C0100","09","12",4800,"C",1,0,1,667,15,12,60,NA,12,NA,74,13,4
"A09124844B0100","09","12",4844,"B",1,0,1,561,15,12,60,NA,12,NA,24,4,4
"A09124845C0100","09","12",4845,"C",1,0,1,531,15,12,60,NA,12,NA,25,5,4
"A09124851B0100","09","12",4851,"B",1,0,1,643,15,12,60,NA,12,NA,32,6,4
"A09124859C0100","09","12",4859,"C",1,0,1,648,15,12,60,NA,12,NA,43,8,4
"A09124869C0100","09","12",4869,"C",1,0,1,680,15,12,60,NA,12,NA,25,5,4
"A09124873B0100","09","12",4873,"B",1,0,1,687,15,12,60,NA,12,NA,49,9,4
"A09124874C0100","09","12",4874,"C",1,0,1,529,15,12,60,NA,12,NA,45,8,4
"A09124896B0100","09","12",4896,"B",1,0,1,510,15,12,60,NA,12,NA,82,14,4
"A09104915B0100","09","10",4915,"B",1,0,1,459,16,13,61,NA,13,NA,83,14,4
"A09104934B0100","09","10",4934,"B",1,0,1,613,16,13,61,NA,13,NA,98,17,4
"A09104955B0100","09","10",4955,"B",1,0,1,456,16,13,61,NA,13,NA,126,22,4
"A09104964C0100","09","10",4964,"C",1,0,1,436,16,13,61,NA,13,NA,103,18,4
"A09104980B0100","09","10",4980,"B",1,0,1,347,16,13,61,NA,13,NA,90,15,4
"A09105023C0100","09","10",5023,"C",1,0,1,614,16,13,61,NA,13,NA,134,23,4
"A09105051C0200","09","10",5051,"C",2,0,1,614,16,13,61,NA,13,NA,16,3,4
"A09105052C0200","09","10",5052,"C",2,0,1,507,16,13,61,NA,13,NA,15,3,4
"A09105054B0100","09","10",5054,"B",1,0,1,523,16,13,61,NA,13,NA,15,3,4
"A09105068C0100","09","10",5068,"C",1,0,1,633,16,13,61,NA,13,NA,34,6,4
"A09105074C0100","09","10",5074,"C",1,0,1,561,16,13,61,NA,13,NA,43,7,4
"A09105079C0100","09","10",5079,"C",1,0,1,520,16,13,61,NA,13,NA,77,13,4
"A09105080C0100","09","10",5080,"C",1,0,1,384,16,13,61,NA,13,NA,77,13,4
"A09105100B0100","09","10",5100,"B",1,0,1,493,16,13,61,NA,13,NA,33,6,4
"A09105144C0300","09","10",5144,"C",3,0,1,600,16,13,61,NA,13,NA,55,9,4
"A09105149C0100","09","10",5149,"C",1,0,1,638,16,13,61,NA,13,NA,47,8,4
"A09105164B0100","09","10",5164,"B",1,0,1,424,16,13,61,NA,13,NA,94,16,4
"A09105166B0100","09","10",5166,"B",1,0,1,449,16,13,61,NA,13,NA,61,10,4
"A09143785B0100","09","14",3785,"B",1,0,1,543,12,14,62,NA,14,NA,4,1,4
"A09143787C0100","09","14",3787,"C",1,0,1,534,12,14,62,NA,14,NA,14,3,4
"A09143793B0100","09","14",3793,"B",1,0,1,741,12,14,62,NA,14,NA,14,3,4
"A09143793C0100","09","14",3793,"C",1,0,1,741,12,14,62,NA,14,NA,14,3,4
"A09143794B0100","09","14",3794,"B",1,0,1,526,12,14,62,NA,14,NA,15,3,4
"A09143798C0200","09","14",3798,"C",2,0,1,538,12,14,62,NA,14,NA,9,2,4
"A09143803C0100","09","14",3803,"C",1,0,1,514,12,14,62,NA,14,NA,16,3,4
"A09143814C0200","09","14",3814,"C",2,0,1,635,12,14,62,NA,14,NA,19,4,4
"A09143857B0100","09","14",3857,"B",1,0,1,736,12,14,62,NA,14,NA,68,12,4
"A09143860B0100","09","14",3860,"B",1,0,1,601,12,14,62,NA,14,NA,63,11,4
"A09143867C0100","09","14",3867,"C",1,0,1,663,12,14,62,NA,14,NA,29,5,4
"A09143872C0200","09","14",3872,"C",2,0,1,616,12,14,62,NA,14,NA,32,6,4
"A09143878C0200","09","14",3878,"C",2,0,1,656,12,14,62,NA,14,NA,45,8,4
"A09143885C0300","09","14",3885,"C",3,0,1,657,12,14,62,NA,14,NA,58,10,4
"A09143889B0100","09","14",3889,"B",1,0,1,687,12,14,62,NA,14,NA,73,13,4
"A09143908C0100","09","14",3908,"C",1,0,1,712,12,14,62,NA,14,NA,75,13,4
"A09143908C0200","09","14",3908,"C",2,0,1,712,12,14,62,NA,14,NA,75,13,4
"A09131673C0100","09","13",1673,"C",1,0,1,642,6,15,63,NA,15,NA,89,15,4
"A09131679B0100","09","13",1679,"B",1,0,1,549,6,15,63,NA,15,NA,92,16,4
"A09131735C0100","09","13",1735,"C",1,0,1,554,6,15,63,NA,15,NA,33,6,4
"A09131736C0100","09","13",1736,"C",1,0,1,638,6,15,63,NA,15,NA,33,6,4
"A09131746C0100","09","13",1746,"C",1,0,1,544,6,15,63,NA,15,NA,84,14,4
"A09131755C0100","09","13",1755,"C",1,0,1,709,6,15,63,NA,15,NA,76,13,4
"A09131756C0100","09","13",1756,"C",1,0,1,523,6,15,63,NA,15,NA,80,14,4
"A09131773C0100","09","13",1773,"C",1,0,1,424,6,15,63,NA,15,NA,10,2,4
"A09131775B0100","09","13",1775,"B",1,0,1,618,6,15,63,NA,15,NA,12,2,4
"A09131783C0100","09","13",1783,"C",1,0,1,564,6,15,63,NA,15,NA,28,5,4
"A09131812C0200","09","13",1812,"C",2,0,1,601,6,15,63,NA,15,NA,22,4,4
"A09131819C0100","09","13",1819,"C",1,0,1,515,6,15,63,NA,15,NA,14,3,4
"A09131821C0100","09","13",1821,"C",1,0,1,444,6,15,63,NA,15,NA,18,3,4
"A09131823C0100","09","13",1823,"C",1,0,1,493,6,15,63,NA,15,NA,17,3,4
"A09131869B0100","09","13",1869,"B",1,0,1,502,6,15,63,NA,15,NA,101,17,4
"A09131869C0100","09","13",1869,"C",1,0,1,502,6,15,63,NA,15,NA,101,17,4
"A09131945C0100","09","13",1945,"C",1,0,1,718,6,15,63,NA,15,NA,42,7,4
"A09131953B0100","09","13",1953,"B",1,0,1,666,6,15,63,NA,15,NA,1,1,4
"A09131957C0100","09","13",1957,"C",1,0,1,659,6,15,63,NA,15,NA,2,1,4
"A09131968C0100","09","13",1968,"C",1,0,1,480,6,15,63,NA,15,NA,9,2,4
"A09131969B0100","09","13",1969,"B",1,0,1,515,6,15,63,NA,15,NA,8,2,4
"A09053899C0100","09","05",3899,"C",1,0,1,689,12,16,64,NA,16,NA,52,10,4
"A09053910C0100","09","05",3910,"C",1,0,1,732,12,16,64,NA,16,NA,53,10,4
"A09053951C0500","09","05",3951,"C",5,0,1,707,12,16,64,NA,16,NA,67,13,4
"A09053952B0100","09","05",3952,"B",1,0,1,713,12,16,64,NA,16,NA,62,12,4
"A09054001C0100","09","05",4001,"C",1,0,1,420,12,16,64,NA,16,NA,52,10,4
"A09054006B0100","09","05",4006,"B",1,0,1,518,12,16,64,NA,16,NA,80,15,4
"A09054007C0100","09","05",4007,"C",1,0,1,631,12,16,64,NA,16,NA,81,15,4
"A09054012B0100","09","05",4012,"B",1,0,1,391,12,16,64,NA,16,NA,102,19,4
"A09054014C0200","09","05",4014,"C",2,0,1,575,12,16,64,NA,16,NA,104,19,4
"A09054027C0100","09","05",4027,"C",1,0,1,552,12,16,64,NA,16,NA,100,18,4
"A09054036B0100","09","05",4036,"B",1,0,1,705,12,16,64,NA,16,NA,95,17,4
"A09054059B0100","09","05",4059,"B",1,0,1,403,12,16,64,NA,16,NA,86,16,4
"A09054067B0100","09","05",4067,"B",1,0,1,492,12,16,64,NA,16,NA,92,17,4
"A09054068C0100","09","05",4068,"C",1,0,1,537,12,16,64,NA,16,NA,91,17,4
"A09054075B0100","09","05",4075,"B",1,0,1,661,12,16,64,NA,16,NA,84,16,4
"A09054090C0100","09","05",4090,"C",1,0,1,577,12,16,64,NA,16,NA,57,11,4
"A09054093B0100","09","05",4093,"B",1,0,1,236,12,16,64,NA,16,NA,84,16,4
"A09143758C0200","09","14",3758,"C",2,0,1,570,12,16,64,NA,16,NA,105,18,4
"A09143763C0200","09","14",3763,"C",2,0,1,529,12,16,64,NA,16,NA,96,17,4
"A09143764B0100","09","14",3764,"B",1,0,1,709,12,16,64,NA,16,NA,96,17,4
"A09154271C0100","09","15",4271,"C",1,0,1,674,14,17,65,NA,17,NA,19,4,4
"A09154272B0100","09","15",4272,"B",1,0,1,584,14,17,65,NA,17,NA,17,3,4
