CLAVE_CASILLA,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_FEDERAL,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CONSECUTIVO_MUESTRA,NUMERO_ARE,NUMERO_ZORE,CLAVE_CAE_F,CLAVE_VOE,CLAVE_DEOE,TIPO_SECCION,LISTA_NOMINAL,ID_MUNICIPIO,ID_DIST_LOC,ID_ESTRATO,ESTRATO
010157C0200,1,AGUASCALIENTES,2,157,C,2,0,,,,,,,U,1627,1,14,,
010157B0100,1,AGUASCALIENTES,2,157,B,1,0,,,,,,,U,1627,1,14,,
010157C0300,1,AGUASCALIENTES,2,157,C,3,0,,,,,,,U,1626,1,14,,
010316C0100,1,AGUASCALIENTES,2,316,C,1,0,,,,,,,M,1428,1,12,,
010316B0100,1,AGUASCALIENTES,2,316,B,1,0,,,,,,,M,1429,1,12,,
010317B0100,1,AGUASCALIENTES,2,317,B,1,0,,,,,,,M,1336,1,12,,
010317C0100,1,AGUASCALIENTES,2,317,C,1,0,,,,,,,M,1336,1,12,,
010492C0100,1,AGUASCALIENTES,2,492,C,1,0,,,,,,,U,1726,1,13,,
010492B0100,1,AGUASCALIENTES,2,492,B,1,0,,,,,,,U,1726,1,13,,
010492C0200,1,AGUASCALIENTES,2,492,C,2,0,,,,,,,U,1725,1,13,,
010496B0100,1,AGUASCALIENTES,2,496,B,1,0,,,,,,,U,1805,1,12,,
010496C0100,1,AGUASCALIENTES,2,496,C,1,0,,,,,,,U,1805,1,12,,
010497C0100,1,AGUASCALIENTES,2,497,C,1,0,,,,,,,U,1484,1,12,,
010497B0100,1,AGUASCALIENTES,2,497,B,1,0,,,,,,,U,1484,1,12,,
010501C0300,1,AGUASCALIENTES,2,501,C,3,0,,,,,,,U,1790,1,13,,
010501C0100,1,AGUASCALIENTES,2,501,C,1,0,,,,,,,U,1791,1,13,,
010501B0100,1,AGUASCALIENTES,2,501,B,1,0,,,,,,,U,1791,1,13,,
010501C0200,1,AGUASCALIENTES,2,501,C,2,0,,,,,,,U,1791,1,13,,
010511C0100,1,AGUASCALIENTES,2,511,C,1,0,,,,,,,U,1959,1,13,,
010511B0100,1,AGUASCALIENTES,2,511,B,1,0,,,,,,,U,1959,1,13,,
010515C0100,1,AGUASCALIENTES,2,515,C,1,0,,,,,,,U,1427,1,14,,
010515B0100,1,AGUASCALIENTES,2,515,B,1,0,,,,,,,U,1428,1,14,,
010516B0100,1,AGUASCALIENTES,2,516,B,1,0,,,,,,,U,1615,1,15,,
010516C0100,1,AGUASCALIENTES,2,516,C,1,0,,,,,,,U,1615,1,15,,
010525C0100,1,AGUASCALIENTES,2,525,C,1,0,,,,,,,U,1799,1,15,,
010525B0100,1,AGUASCALIENTES,2,525,B,1,0,,,,,,,U,1799,1,15,,
010525C0200,1,AGUASCALIENTES,2,525,C,2,0,,,,,,,U,1798,1,15,,
010530C0100,1,AGUASCALIENTES,2,530,C,1,0,,,,,,,U,1380,1,15,,
010530B0100,1,AGUASCALIENTES,2,530,B,1,0,,,,,,,U,1380,1,15,,
010530C0200,1,AGUASCALIENTES,2,530,C,2,0,,,,,,,U,1380,1,15,,
010533C0100,1,AGUASCALIENTES,2,533,C,1,0,,,,,,,U,1552,1,15,,
010533B0100,1,AGUASCALIENTES,2,533,B,1,0,,,,,,,U,1552,1,15,,
010549C0100,1,AGUASCALIENTES,2,549,C,1,0,,,,,,,U,1308,1,16,,
010549B0100,1,AGUASCALIENTES,2,549,B,1,0,,,,,,,U,1309,1,16,,
010555C0200,1,AGUASCALIENTES,2,555,C,2,0,,,,,,,U,1690,1,16,,
010555B0100,1,AGUASCALIENTES,2,555,B,1,0,,,,,,,U,1691,1,16,,
010555C0300,1,AGUASCALIENTES,2,555,C,3,0,,,,,,,U,1690,1,16,,
010555C0100,1,AGUASCALIENTES,2,555,C,1,0,,,,,,,U,1690,1,16,,
010557C0100,1,AGUASCALIENTES,2,557,C,1,0,,,,,,,U,1698,1,16,,
010557C0200,1,AGUASCALIENTES,2,557,C,2,0,,,,,,,U,1697,1,16,,
010557B0100,1,AGUASCALIENTES,2,557,B,1,0,,,,,,,U,1698,1,16,,
010561B0100,1,AGUASCALIENTES,2,561,B,1,0,,,,,,,U,1638,1,15,,
010561C0100,1,AGUASCALIENTES,2,561,C,1,0,,,,,,,U,1637,1,15,,
010564B0100,1,AGUASCALIENTES,2,564,B,1,0,,,,,,,U,1202,1,15,,
010564C0100,1,AGUASCALIENTES,2,564,C,1,0,,,,,,,U,1201,1,15,,
010570B0100,1,AGUASCALIENTES,2,570,B,1,0,,,,,,,U,1714,1,15,,
010570C0100,1,AGUASCALIENTES,2,570,C,1,0,,,,,,,U,1714,1,15,,
010570C0200,1,AGUASCALIENTES,2,570,C,2,0,,,,,,,U,1713,1,15,,
010572C0200,1,AGUASCALIENTES,2,572,C,2,0,,,,,,,U,1886,1,16,,
010572C0300,1,AGUASCALIENTES,2,572,C,3,0,,,,,,,U,1886,1,16,,
010572B0100,1,AGUASCALIENTES,2,572,B,1,0,,,,,,,U,1886,1,16,,
010572C0100,1,AGUASCALIENTES,2,572,C,1,0,,,,,,,U,1886,1,16,,
010574B0100,1,AGUASCALIENTES,2,574,B,1,0,,,,,,,U,2038,1,12,,
010574C0200,1,AGUASCALIENTES,2,574,C,2,0,,,,,,,U,2037,1,12,,
010574C0100,1,AGUASCALIENTES,2,574,C,1,0,,,,,,,U,2037,1,12,,
010576C0100,1,AGUASCALIENTES,2,576,C,1,0,,,,,,,U,1064,1,16,,
010576B0100,1,AGUASCALIENTES,2,576,B,1,0,,,,,,,U,1065,1,16,,
010578C0100,1,AGUASCALIENTES,2,578,C,1,0,,,,,,,U,1558,1,16,,
010578B0100,1,AGUASCALIENTES,2,578,B,1,0,,,,,,,U,1558,1,16,,
010578C0200,1,AGUASCALIENTES,2,578,C,2,0,,,,,,,U,1558,1,16,,
010584B0100,1,AGUASCALIENTES,2,584,B,1,0,,,,,,,U,1626,1,16,,
010584C0100,1,AGUASCALIENTES,2,584,C,1,0,,,,,,,U,1625,1,16,,
010589C0400,1,AGUASCALIENTES,2,589,C,4,0,,,,,,,M,1844,1,16,,
010589C0300,1,AGUASCALIENTES,2,589,C,3,0,,,,,,,M,1845,1,16,,
010589B0100,1,AGUASCALIENTES,2,589,B,1,0,,,,,,,M,1845,1,16,,
010589C0100,1,AGUASCALIENTES,2,589,C,1,0,,,,,,,M,1845,1,16,,
010589C0200,1,AGUASCALIENTES,2,589,C,2,0,,,,,,,M,1845,1,16,,
010589C0500,1,AGUASCALIENTES,2,589,C,5,0,,,,,,,M,1844,1,16,,
010591C0200,1,AGUASCALIENTES,2,591,C,2,0,,,,,,,U,1628,1,16,,
010591C0100,1,AGUASCALIENTES,2,591,C,1,0,,,,,,,U,1628,1,16,,
010591B0100,1,AGUASCALIENTES,2,591,B,1,0,,,,,,,U,1629,1,16,,
010594C0100,1,AGUASCALIENTES,2,594,C,1,0,,,,,,,U,2120,1,5,,
010594B0100,1,AGUASCALIENTES,2,594,B,1,0,,,,,,,U,2120,1,5,,
010594C0200,1,AGUASCALIENTES,2,594,C,2,0,,,,,,,U,2119,1,5,,
010596B0100,1,AGUASCALIENTES,2,596,B,1,0,,,,,,,U,1162,1,5,,
010596C0100,1,AGUASCALIENTES,2,596,C,1,0,,,,,,,U,1162,1,5,,
010598B0100,1,AGUASCALIENTES,2,598,B,1,0,,,,,,,U,1790,1,5,,
010598C0100,1,AGUASCALIENTES,2,598,C,1,0,,,,,,,U,1790,1,5,,
010598C0200,1,AGUASCALIENTES,2,598,C,2,0,,,,,,,U,1789,1,5,,
010601B0100,1,AGUASCALIENTES,2,601,B,1,0,,,,,,,U,1539,1,5,,
010601C0200,1,AGUASCALIENTES,2,601,C,2,0,,,,,,,U,1538,1,5,,
010601C0100,1,AGUASCALIENTES,2,601,C,1,0,,,,,,,U,1538,1,5,,
010603C0100,1,AGUASCALIENTES,2,603,C,1,0,,,,,,,U,1703,1,5,,
010603B0100,1,AGUASCALIENTES,2,603,B,1,0,,,,,,,U,1704,1,5,,
010609C0100,1,AGUASCALIENTES,2,609,C,1,0,,,,,,,M,1118,1,12,,
010609B0100,1,AGUASCALIENTES,2,609,B,1,0,,,,,,,M,1118,1,12,,
010611C0100,1,AGUASCALIENTES,2,611,C,1,0,,,,,,,U,1697,1,12,,
010611B0100,1,AGUASCALIENTES,2,611,B,1,0,,,,,,,U,1697,1,12,,
010612C0100,1,AGUASCALIENTES,2,612,C,1,0,,,,,,,U,1474,1,12,,
010612C0200,1,AGUASCALIENTES,2,612,C,2,0,,,,,,,U,1474,1,12,,
010612B0100,1,AGUASCALIENTES,2,612,B,1,0,,,,,,,U,1474,1,12,,
010613B0100,1,AGUASCALIENTES,2,613,B,1,0,,,,,,,U,1988,1,12,,
010613C0100,1,AGUASCALIENTES,2,613,C,1,0,,,,,,,U,1987,1,12,,
010614C0100,1,AGUASCALIENTES,2,614,C,1,0,,,,,,,U,1964,1,12,,
010614B0100,1,AGUASCALIENTES,2,614,B,1,0,,,,,,,U,1964,1,12,,
010617C0100,1,AGUASCALIENTES,2,617,C,1,0,,,,,,,M,1138,1,12,,
010617B0100,1,AGUASCALIENTES,2,617,B,1,0,,,,,,,M,1138,1,12,,
010001C0100,1,AGUASCALIENTES,3,1,C,1,0,,,,,,,U,1114,1,6,,
010001B0100,1,AGUASCALIENTES,3,1,B,1,0,,,,,,,U,1115,1,6,,
010002C0100,1,AGUASCALIENTES,3,2,C,1,0,,,,,,,U,1893,1,6,,
010002B0100,1,AGUASCALIENTES,3,2,B,1,0,,,,,,,U,1893,1,6,,
010003C0200,1,AGUASCALIENTES,3,3,C,2,0,,,,,,,U,1397,1,6,,
010003B0100,1,AGUASCALIENTES,3,3,B,1,0,,,,,,,U,1397,1,6,,
010003C0100,1,AGUASCALIENTES,3,3,C,1,0,,,,,,,U,1397,1,6,,
010010C0100,1,AGUASCALIENTES,3,10,C,1,0,,,,,,,U,1620,1,6,,
010010B0100,1,AGUASCALIENTES,3,10,B,1,0,,,,,,,U,1620,1,6,,
010013C0200,1,AGUASCALIENTES,3,13,C,2,0,,,,,,,U,1847,1,6,,
010013C0100,1,AGUASCALIENTES,3,13,C,1,0,,,,,,,U,1848,1,6,,
010013B0100,1,AGUASCALIENTES,3,13,B,1,0,,,,,,,U,1848,1,6,,
010022B0100,1,AGUASCALIENTES,3,22,B,1,0,,,,,,,U,1911,1,10,,
010022C0100,1,AGUASCALIENTES,3,22,C,1,0,,,,,,,U,1910,1,10,,
010027B0100,1,AGUASCALIENTES,3,27,B,1,0,,,,,,,U,1844,1,10,,
010027C0100,1,AGUASCALIENTES,3,27,C,1,0,,,,,,,U,1844,1,10,,
010032B0100,1,AGUASCALIENTES,3,32,B,1,0,,,,,,,U,2074,1,10,,
010034B0100,1,AGUASCALIENTES,3,34,B,1,0,,,,,,,U,1824,1,10,,
010034C0100,1,AGUASCALIENTES,3,34,C,1,0,,,,,,,U,1824,1,10,,
010035C0100,1,AGUASCALIENTES,3,35,C,1,0,,,,,,,U,1935,1,10,,
010035B0100,1,AGUASCALIENTES,3,35,B,1,0,,,,,,,U,1936,1,10,,
010037C0100,1,AGUASCALIENTES,3,37,C,1,0,,,,,,,U,1563,1,10,,
010037B0100,1,AGUASCALIENTES,3,37,B,1,0,,,,,,,U,1564,1,10,,
010040C0100,1,AGUASCALIENTES,3,40,C,1,0,,,,,,,U,1619,1,17,,
010040B0100,1,AGUASCALIENTES,3,40,B,1,0,,,,,,,U,1620,1,17,,
010041B0100,1,AGUASCALIENTES,3,41,B,1,0,,,,,,,U,2002,1,6,,
010041C0200,1,AGUASCALIENTES,3,41,C,2,0,,,,,,,U,2002,1,6,,
010041C0100,1,AGUASCALIENTES,3,41,C,1,0,,,,,,,U,2002,1,6,,
010043C0200,1,AGUASCALIENTES,3,43,C,2,0,,,,,,,U,1569,1,6,,
010043B0100,1,AGUASCALIENTES,3,43,B,1,0,,,,,,,U,1570,1,6,,
010043C0100,1,AGUASCALIENTES,3,43,C,1,0,,,,,,,U,1569,1,6,,
010044C0100,1,AGUASCALIENTES,3,44,C,1,0,,,,,,,U,1464,1,6,,
010044B0100,1,AGUASCALIENTES,3,44,B,1,0,,,,,,,U,1464,1,6,,
010044C0200,1,AGUASCALIENTES,3,44,C,2,0,,,,,,,U,1463,1,6,,
010046B0100,1,AGUASCALIENTES,3,46,B,1,0,,,,,,,U,1778,1,6,,
010046C0100,1,AGUASCALIENTES,3,46,C,1,0,,,,,,,U,1778,1,6,,
010047B0100,1,AGUASCALIENTES,3,47,B,1,0,,,,,,,U,1801,1,6,,
010047C0100,1,AGUASCALIENTES,3,47,C,1,0,,,,,,,U,1801,1,6,,
010048C0100,1,AGUASCALIENTES,3,48,C,1,0,,,,,,,U,1691,1,6,,
010048B0100,1,AGUASCALIENTES,3,48,B,1,0,,,,,,,U,1692,1,6,,
010053C0100,1,AGUASCALIENTES,3,53,C,1,0,,,,,,,U,1942,1,6,,
010053B0100,1,AGUASCALIENTES,3,53,B,1,0,,,,,,,U,1943,1,6,,
010054B0100,1,AGUASCALIENTES,3,54,B,1,0,,,,,,,U,1028,1,6,,
010054C0100,1,AGUASCALIENTES,3,54,C,1,0,,,,,,,U,1027,1,6,,
010056C0100,1,AGUASCALIENTES,3,56,C,1,0,,,,,,,U,1517,1,6,,
010056B0100,1,AGUASCALIENTES,3,56,B,1,0,,,,,,,U,1517,1,6,,
010063C0100,1,AGUASCALIENTES,3,63,C,1,0,,,,,,,U,1560,1,11,,
010063C0200,1,AGUASCALIENTES,3,63,C,2,0,,,,,,,U,1560,1,11,,
010063B0100,1,AGUASCALIENTES,3,63,B,1,0,,,,,,,U,1561,1,11,,
010071C0100,1,AGUASCALIENTES,3,71,C,1,0,,,,,,,U,1926,1,11,,
010071B0100,1,AGUASCALIENTES,3,71,B,1,0,,,,,,,U,1926,1,11,,
010079C0100,1,AGUASCALIENTES,3,79,C,1,0,,,,,,,U,1990,1,11,,
010079B0100,1,AGUASCALIENTES,3,79,B,1,0,,,,,,,U,1990,1,11,,
010161B0100,1,AGUASCALIENTES,3,161,B,1,0,,,,,,,U,2004,1,18,,
010161C0200,1,AGUASCALIENTES,3,161,C,2,0,,,,,,,U,2004,1,18,,
010161C0100,1,AGUASCALIENTES,3,161,C,1,0,,,,,,,U,2004,1,18,,
010164C0100,1,AGUASCALIENTES,3,164,C,1,0,,,,,,,U,1658,1,14,,
010164C0200,1,AGUASCALIENTES,3,164,C,2,0,,,,,,,U,1658,1,14,,
010164C0300,1,AGUASCALIENTES,3,164,C,3,0,,,,,,,U,1658,1,14,,
010164B0100,1,AGUASCALIENTES,3,164,B,1,0,,,,,,,U,1659,1,14,,
010167C0100,1,AGUASCALIENTES,3,167,C,1,0,,,,,,,U,1915,1,14,,
010167B0100,1,AGUASCALIENTES,3,167,B,1,0,,,,,,,U,1915,1,14,,
010168C0100,1,AGUASCALIENTES,3,168,C,1,0,,,,,,,U,1425,1,14,,
010168B0100,1,AGUASCALIENTES,3,168,B,1,0,,,,,,,U,1425,1,14,,
010169C0100,1,AGUASCALIENTES,3,169,C,1,0,,,,,,,U,1775,1,14,,
010169B0100,1,AGUASCALIENTES,3,169,B,1,0,,,,,,,U,1776,1,14,,
010177C0100,1,AGUASCALIENTES,3,177,C,1,0,,,,,,,U,1105,1,17,,
010177B0100,1,AGUASCALIENTES,3,177,B,1,0,,,,,,,U,1105,1,17,,
010187B0100,1,AGUASCALIENTES,3,187,B,1,0,,,,,,,U,1555,1,11,,
010187C0100,1,AGUASCALIENTES,3,187,C,1,0,,,,,,,U,1555,1,11,,
010189B0100,1,AGUASCALIENTES,3,189,B,1,0,,,,,,,U,1858,1,11,,
010189C0100,1,AGUASCALIENTES,3,189,C,1,0,,,,,,,U,1858,1,11,,
010192B0100,1,AGUASCALIENTES,3,192,B,1,0,,,,,,,U,1506,1,11,,
010192C0100,1,AGUASCALIENTES,3,192,C,1,0,,,,,,,U,1505,1,11,,
010196C0100,1,AGUASCALIENTES,3,196,C,1,0,,,,,,,U,1112,1,11,,
010196B0100,1,AGUASCALIENTES,3,196,B,1,0,,,,,,,U,1112,1,11,,
010197C0100,1,AGUASCALIENTES,3,197,C,1,0,,,,,,,U,1867,1,11,,
010197B0100,1,AGUASCALIENTES,3,197,B,1,0,,,,,,,U,1868,1,11,,
010205B0100,1,AGUASCALIENTES,3,205,B,1,0,,,,,,,U,1717,1,11,,
010205C0100,1,AGUASCALIENTES,3,205,C,1,0,,,,,,,U,1717,1,11,,
010207C0100,1,AGUASCALIENTES,3,207,C,1,0,,,,,,,U,1452,1,11,,
010207B0100,1,AGUASCALIENTES,3,207,B,1,0,,,,,,,U,1453,1,11,,
010208B0100,1,AGUASCALIENTES,3,208,B,1,0,,,,,,,U,1685,1,11,,
010208C0100,1,AGUASCALIENTES,3,208,C,1,0,,,,,,,U,1684,1,11,,
010214C0100,1,AGUASCALIENTES,3,214,C,1,0,,,,,,,U,1915,1,17,,
010214B0100,1,AGUASCALIENTES,3,214,B,1,0,,,,,,,U,1915,1,17,,
010215C0100,1,AGUASCALIENTES,3,215,C,1,0,,,,,,,U,2006,1,17,,
010215B0100,1,AGUASCALIENTES,3,215,B,1,0,,,,,,,U,2006,1,17,,
010218S0100,1,AGUASCALIENTES,3,218,S,1,0,,,,,,,U,0,1,17,,
010218B0100,1,AGUASCALIENTES,3,218,B,1,0,,,,,,,U,1894,1,17,,
010218C0100,1,AGUASCALIENTES,3,218,C,1,0,,,,,,,U,1894,1,17,,
010221B0100,1,AGUASCALIENTES,3,221,B,1,0,,,,,,,U,1936,1,17,,
010221C0100,1,AGUASCALIENTES,3,221,C,1,0,,,,,,,U,1935,1,17,,
010222B0100,1,AGUASCALIENTES,3,222,B,1,0,,,,,,,U,1905,1,17,,
010222C0100,1,AGUASCALIENTES,3,222,C,1,0,,,,,,,U,1904,1,17,,
010227B0100,1,AGUASCALIENTES,3,227,B,1,0,,,,,,,U,1835,1,17,,
010227C0100,1,AGUASCALIENTES,3,227,C,1,0,,,,,,,U,1834,1,17,,
010228B0100,1,AGUASCALIENTES,3,228,B,1,0,,,,,,,U,2075,1,17,,
010231B0100,1,AGUASCALIENTES,3,231,B,1,0,,,,,,,U,1931,1,17,,
010231C0100,1,AGUASCALIENTES,3,231,C,1,0,,,,,,,U,1930,1,17,,
010234B0100,1,AGUASCALIENTES,3,234,B,1,0,,,,,,,U,1636,1,17,,
010234C0100,1,AGUASCALIENTES,3,234,C,1,0,,,,,,,U,1635,1,17,,
010244C0200,1,AGUASCALIENTES,3,244,C,2,0,,,,,,,U,1607,1,17,,
010244C0100,1,AGUASCALIENTES,3,244,C,1,0,,,,,,,U,1608,1,17,,
010244B0100,1,AGUASCALIENTES,3,244,B,1,0,,,,,,,U,1608,1,17,,
010248B0100,1,AGUASCALIENTES,3,248,B,1,0,,,,,,,U,1686,1,9,,
010248C0100,1,AGUASCALIENTES,3,248,C,1,0,,,,,,,U,1686,1,9,,
010249C0100,1,AGUASCALIENTES,3,249,C,1,0,,,,,,,U,1664,1,9,,
010249B0100,1,AGUASCALIENTES,3,249,B,1,0,,,,,,,U,1665,1,9,,
010253B0100,1,AGUASCALIENTES,3,253,B,1,0,,,,,,,U,1799,1,9,,
010253C0100,1,AGUASCALIENTES,3,253,C,1,0,,,,,,,U,1799,1,9,,
010257C0100,1,AGUASCALIENTES,3,257,C,1,0,,,,,,,U,1939,1,9,,
010257B0100,1,AGUASCALIENTES,3,257,B,1,0,,,,,,,U,1939,1,9,,
010258B0100,1,AGUASCALIENTES,3,258,B,1,0,,,,,,,U,1398,1,9,,
010258C0100,1,AGUASCALIENTES,3,258,C,1,0,,,,,,,U,1398,1,9,,
010260C0100,1,AGUASCALIENTES,3,260,C,1,0,,,,,,,U,1799,1,18,,
010260B0100,1,AGUASCALIENTES,3,260,B,1,0,,,,,,,U,1800,1,18,,
010267B0100,1,AGUASCALIENTES,3,267,B,1,0,,,,,,,U,1719,1,9,,
010267C0200,1,AGUASCALIENTES,3,267,C,2,0,,,,,,,U,1718,1,9,,
010267C0100,1,AGUASCALIENTES,3,267,C,1,0,,,,,,,U,1718,1,9,,
010270C0200,1,AGUASCALIENTES,3,270,C,2,0,,,,,,,U,1691,1,9,,
010270C0100,1,AGUASCALIENTES,3,270,C,1,0,,,,,,,U,1692,1,9,,
010270B0100,1,AGUASCALIENTES,3,270,B,1,0,,,,,,,U,1692,1,9,,
010270C0400,1,AGUASCALIENTES,3,270,C,4,0,,,,,,,U,1691,1,9,,
010270C0300,1,AGUASCALIENTES,3,270,C,3,0,,,,,,,U,1691,1,9,,
010274C0100,1,AGUASCALIENTES,3,274,C,1,0,,,,,,,U,1167,1,17,,
010274B0100,1,AGUASCALIENTES,3,274,B,1,0,,,,,,,U,1167,1,17,,
010283C0100,1,AGUASCALIENTES,3,283,C,1,0,,,,,,,U,1358,1,10,,
010283B0100,1,AGUASCALIENTES,3,283,B,1,0,,,,,,,U,1359,1,10,,
010283C0200,1,AGUASCALIENTES,3,283,C,2,0,,,,,,,U,1358,1,10,,
010291B0100,1,AGUASCALIENTES,3,291,B,1,0,,,,,,,U,1660,1,17,,
010291C0200,1,AGUASCALIENTES,3,291,C,2,0,,,,,,,U,1659,1,17,,
010291C0100,1,AGUASCALIENTES,3,291,C,1,0,,,,,,,U,1660,1,17,,
010294C0200,1,AGUASCALIENTES,3,294,C,2,0,,,,,,,U,1656,1,17,,
010294C0100,1,AGUASCALIENTES,3,294,C,1,0,,,,,,,U,1656,1,17,,
010294B0100,1,AGUASCALIENTES,3,294,B,1,0,,,,,,,U,1657,1,17,,
010299C0100,1,AGUASCALIENTES,3,299,C,1,0,,,,,,,U,1178,1,17,,
010299B0100,1,AGUASCALIENTES,3,299,B,1,0,,,,,,,U,1178,1,17,,
010301C0200,1,AGUASCALIENTES,3,301,C,2,0,,,,,,,U,1572,1,10,,
010301B0100,1,AGUASCALIENTES,3,301,B,1,0,,,,,,,U,1572,1,10,,
010301C0300,1,AGUASCALIENTES,3,301,C,3,0,,,,,,,U,1572,1,10,,
010301C0100,1,AGUASCALIENTES,3,301,C,1,0,,,,,,,U,1572,1,10,,
010302B0100,1,AGUASCALIENTES,3,302,B,1,0,,,,,,,U,1984,1,10,,
010302C0100,1,AGUASCALIENTES,3,302,C,1,0,,,,,,,U,1983,1,10,,
010306B0100,1,AGUASCALIENTES,3,306,B,1,0,,,,,,,U,1685,1,10,,
010306C0100,1,AGUASCALIENTES,3,306,C,1,0,,,,,,,U,1684,1,10,,
010311B0100,1,AGUASCALIENTES,3,311,B,1,0,,,,,,,U,1497,1,9,,
010311C0100,1,AGUASCALIENTES,3,311,C,1,0,,,,,,,U,1496,1,9,,
010313B0100,1,AGUASCALIENTES,3,313,B,1,0,,,,,,,U,1756,1,9,,
010313C0100,1,AGUASCALIENTES,3,313,C,1,0,,,,,,,U,1756,1,9,,
010314B0100,1,AGUASCALIENTES,3,314,B,1,0,,,,,,,U,1630,1,9,,
010314C0100,1,AGUASCALIENTES,3,314,C,1,0,,,,,,,U,1630,1,9,,
010315C0100,1,AGUASCALIENTES,3,315,C,1,0,,,,,,,M,1999,1,18,,
010315B0100,1,AGUASCALIENTES,3,315,B,1,0,,,,,,,M,1999,1,18,,
010320C0200,1,AGUASCALIENTES,3,320,C,2,0,,,,,,,M,1824,1,6,,
010320B0100,1,AGUASCALIENTES,3,320,B,1,0,,,,,,,M,1825,1,6,,
010320C0100,1,AGUASCALIENTES,3,320,C,1,0,,,,,,,M,1825,1,6,,
010321B0100,1,AGUASCALIENTES,3,321,B,1,0,,,,,,,M,1706,1,10,,
010321C0100,1,AGUASCALIENTES,3,321,C,1,0,,,,,,,M,1706,1,10,,
010322C0100,1,AGUASCALIENTES,3,322,C,1,0,,,,,,,M,1671,1,10,,
010322C0400,1,AGUASCALIENTES,3,322,C,4,0,,,,,,,M,1671,1,10,,
010322C0300,1,AGUASCALIENTES,3,322,C,3,0,,,,,,,M,1671,1,10,,
010322C0200,1,AGUASCALIENTES,3,322,C,2,0,,,,,,,M,1671,1,10,,
010322C0500,1,AGUASCALIENTES,3,322,C,5,0,,,,,,,M,1671,1,10,,
010322B0100,1,AGUASCALIENTES,3,322,B,1,0,,,,,,,M,1671,1,10,,
010323C0200,1,AGUASCALIENTES,3,323,C,2,0,,,,,,,M,1581,1,18,,
010323B0100,1,AGUASCALIENTES,3,323,B,1,0,,,,,,,M,1582,1,18,,
010323C0100,1,AGUASCALIENTES,3,323,C,1,0,,,,,,,M,1582,1,18,,
010323C0300,1,AGUASCALIENTES,3,323,C,3,0,,,,,,,M,1581,1,18,,
010326B0100,1,AGUASCALIENTES,3,326,B,1,0,,,,,,,M,1685,1,9,,
010326C0400,1,AGUASCALIENTES,3,326,C,4,0,,,,,,,M,1684,1,9,,
010326C0100,1,AGUASCALIENTES,3,326,C,1,0,,,,,,,M,1684,1,9,,
010326C0200,1,AGUASCALIENTES,3,326,C,2,0,,,,,,,M,1684,1,9,,
010326C0300,1,AGUASCALIENTES,3,326,C,3,0,,,,,,,M,1684,1,9,,
010327C0200,1,AGUASCALIENTES,3,327,C,2,0,,,,,,,M,1875,1,10,,
010327C0100,1,AGUASCALIENTES,3,327,C,1,0,,,,,,,M,1876,1,10,,
010327B0100,1,AGUASCALIENTES,3,327,B,1,0,,,,,,,M,1876,1,10,,
010330C0100,1,AGUASCALIENTES,3,330,C,1,0,,,,,,,R,1873,1,9,,
010330B0100,1,AGUASCALIENTES,3,330,B,1,0,,,,,,,R,1874,1,9,,
010331C0200,1,AGUASCALIENTES,3,331,C,2,0,,,,,,,M,1421,1,9,,
010331C0100,1,AGUASCALIENTES,3,331,C,1,0,,,,,,,M,1421,1,9,,
010331B0100,1,AGUASCALIENTES,3,331,B,1,0,,,,,,,M,1422,1,9,,
010332B0100,1,AGUASCALIENTES,3,332,B,1,0,,,,,,,R,1919,1,18,,
010332C0200,1,AGUASCALIENTES,3,332,C,2,0,,,,,,,R,1919,1,18,,
010332C0100,1,AGUASCALIENTES,3,332,C,1,0,,,,,,,R,1919,1,18,,
010333C0100,1,AGUASCALIENTES,3,333,C,1,0,,,,,,,R,1137,1,9,,
010333B0100,1,AGUASCALIENTES,3,333,B,1,0,,,,,,,R,1137,1,9,,
010334C0100,1,AGUASCALIENTES,3,334,C,1,0,,,,,,,M,1375,1,9,,
010334B0100,1,AGUASCALIENTES,3,334,B,1,0,,,,,,,M,1375,1,9,,
010336B0100,1,AGUASCALIENTES,3,336,B,1,0,,,,,,,R,1273,1,9,,
010336C0100,1,AGUASCALIENTES,3,336,C,1,0,,,,,,,R,1273,1,9,,
010536C0100,1,AGUASCALIENTES,3,536,C,1,0,,,,,,,U,1885,1,18,,
010536C0200,1,AGUASCALIENTES,3,536,C,2,0,,,,,,,U,1885,1,18,,
010536B0100,1,AGUASCALIENTES,3,536,B,1,0,,,,,,,U,1886,1,18,,
010541C0100,1,AGUASCALIENTES,3,541,C,1,0,,,,,,,U,1869,1,18,,
010541B0100,1,AGUASCALIENTES,3,541,B,1,0,,,,,,,U,1870,1,18,,
010546C0100,1,AGUASCALIENTES,3,546,C,1,0,,,,,,,U,1875,1,18,,
010546B0100,1,AGUASCALIENTES,3,546,B,1,0,,,,,,,U,1875,1,18,,
010618B0100,1,AGUASCALIENTES,3,618,B,1,0,,,,,,,U,1909,1,18,,
010618C0100,1,AGUASCALIENTES,3,618,C,1,0,,,,,,,U,1908,1,18,,
010620C0200,1,AGUASCALIENTES,3,620,C,2,0,,,,,,,U,1363,1,18,,
010620C0100,1,AGUASCALIENTES,3,620,C,1,0,,,,,,,U,1363,1,18,,
